case_id,status,collection_name,method,top_k,split,category,latency_ms,hit_rate_at_k,precision_at_k,recall_at_k,map,ndcg_at_k,mrr,retrieved_chunk_ids,relevant_chunk_ids,relevance_by_chunk,query,error
iir-2009-041,ok,iir_recursive_gold_50_03,bm25,10,development,aplicada,221.946,1.0,0.2,1.0,0.666667,0.924338,1.0,"ec359b05-ac99-40c1-8a7b-f0020743a667,965f65a9-af77-452a-805e-87e50a4bde77,b84daa17-ea7e-4652-8f18-743c286f0822,0301b36e-c380-4090-8a6d-0eb0f15e0854,be6d40b9-2d3f-462b-9163-b4034c1436ac,49a94ed8-f336-4df5-8de6-4f3a6b856ffe,0570a255-25df-4dfa-992c-b66ff8c8da57,ee69f65a-03bd-40f4-aedc-0d7d4ff166d5,99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a,29e8b87b-e9c4-4006-ab7c-eba5df332a21","ec359b05-ac99-40c1-8a7b-f0020743a667,49a94ed8-f336-4df5-8de6-4f3a6b856ffe","{""ec359b05-ac99-40c1-8a7b-f0020743a667"": 2.0, ""49a94ed8-f336-4df5-8de6-4f3a6b856ffe"": 1.0}",Como o hierarchical agglomerative clustering constrói uma hierarquia de documentos?,
iir-2009-041,ok,iir_recursive_gold_50_03,dense,10,development,aplicada,217.449,1.0,0.2,1.0,0.75,0.944848,1.0,"ec359b05-ac99-40c1-8a7b-f0020743a667,cd469edd-3205-4065-8275-cf45d9df17ff,29e8b87b-e9c4-4006-ab7c-eba5df332a21,49a94ed8-f336-4df5-8de6-4f3a6b856ffe,be6d40b9-2d3f-462b-9163-b4034c1436ac,1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7,d7fc4565-5461-44c7-aaad-0d6c96b410d3,965f65a9-af77-452a-805e-87e50a4bde77,1cd7b5c9-88e0-41d9-b66e-41f1c2028b5a,9b320b80-25a1-4944-97fa-2d61b7d8f5dc","ec359b05-ac99-40c1-8a7b-f0020743a667,49a94ed8-f336-4df5-8de6-4f3a6b856ffe","{""ec359b05-ac99-40c1-8a7b-f0020743a667"": 2.0, ""49a94ed8-f336-4df5-8de6-4f3a6b856ffe"": 1.0}",Como o hierarchical agglomerative clustering constrói uma hierarquia de documentos?,
iir-2009-041,ok,iir_recursive_gold_50_03,hybrid,10,development,aplicada,216.855,1.0,0.2,1.0,0.75,0.944848,1.0,"ec359b05-ac99-40c1-8a7b-f0020743a667,965f65a9-af77-452a-805e-87e50a4bde77,cd469edd-3205-4065-8275-cf45d9df17ff,49a94ed8-f336-4df5-8de6-4f3a6b856ffe,29e8b87b-e9c4-4006-ab7c-eba5df332a21,be6d40b9-2d3f-462b-9163-b4034c1436ac,b84daa17-ea7e-4652-8f18-743c286f0822,1f03fe2b-c3cd-4069-a1d9-3e539e1c58e7,0301b36e-c380-4090-8a6d-0eb0f15e0854,d7fc4565-5461-44c7-aaad-0d6c96b410d3","ec359b05-ac99-40c1-8a7b-f0020743a667,49a94ed8-f336-4df5-8de6-4f3a6b856ffe","{""ec359b05-ac99-40c1-8a7b-f0020743a667"": 2.0, ""49a94ed8-f336-4df5-8de6-4f3a6b856ffe"": 1.0}",Como o hierarchical agglomerative clustering constrói uma hierarquia de documentos?,
iir-2009-042,ok,iir_recursive_gold_50_03,bm25,10,development,comparativa,224.924,1.0,0.2,1.0,0.833333,0.919721,1.0,"8a10c3cd-1231-4b29-86ca-8c0dfcf3ac65,9b320b80-25a1-4944-97fa-2d61b7d8f5dc,99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a,4ffb9e4b-7c8f-40fa-8428-2a2278bb7ffb,85f750fa-7f8a-4860-9c66-cf51e7dab955,965f65a9-af77-452a-805e-87e50a4bde77,2a3a5ea3-46aa-44f0-aa5e-888672f7bd4c,29e8b87b-e9c4-4006-ab7c-eba5df332a21,be6d40b9-2d3f-462b-9163-b4034c1436ac,aa175d9a-bbfc-4de4-a52e-2774488fed0f","99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a,8a10c3cd-1231-4b29-86ca-8c0dfcf3ac65","{""99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a"": 2.0, ""8a10c3cd-1231-4b29-86ca-8c0dfcf3ac65"": 2.0}",Como single-link e complete-link definem a similaridade entre dois clusters?,
iir-2009-042,ok,iir_recursive_gold_50_03,dense,10,development,comparativa,210.12,1.0,0.2,1.0,0.7,0.850345,1.0,"8a10c3cd-1231-4b29-86ca-8c0dfcf3ac65,9b320b80-25a1-4944-97fa-2d61b7d8f5dc,be6d40b9-2d3f-462b-9163-b4034c1436ac,85f750fa-7f8a-4860-9c66-cf51e7dab955,99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a,965f65a9-af77-452a-805e-87e50a4bde77,2a3a5ea3-46aa-44f0-aa5e-888672f7bd4c,b84daa17-ea7e-4652-8f18-743c286f0822,c9d168f1-f03f-4fd4-93ba-f2bae0cba532,5b24e45c-bc5e-41fc-abca-3138e776247f","99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a,8a10c3cd-1231-4b29-86ca-8c0dfcf3ac65","{""99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a"": 2.0, ""8a10c3cd-1231-4b29-86ca-8c0dfcf3ac65"": 2.0}",Como single-link e complete-link definem a similaridade entre dois clusters?,
iir-2009-042,ok,iir_recursive_gold_50_03,hybrid,10,development,comparativa,201.635,1.0,0.2,1.0,0.833333,0.919721,1.0,"8a10c3cd-1231-4b29-86ca-8c0dfcf3ac65,9b320b80-25a1-4944-97fa-2d61b7d8f5dc,99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a,85f750fa-7f8a-4860-9c66-cf51e7dab955,be6d40b9-2d3f-462b-9163-b4034c1436ac,965f65a9-af77-452a-805e-87e50a4bde77,4ffb9e4b-7c8f-40fa-8428-2a2278bb7ffb,2a3a5ea3-46aa-44f0-aa5e-888672f7bd4c,29e8b87b-e9c4-4006-ab7c-eba5df332a21,b84daa17-ea7e-4652-8f18-743c286f0822","99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a,8a10c3cd-1231-4b29-86ca-8c0dfcf3ac65","{""99e56ed1-e2c4-4f87-9aa3-9e6c7e0d0e6a"": 2.0, ""8a10c3cd-1231-4b29-86ca-8c0dfcf3ac65"": 2.0}",Como single-link e complete-link definem a similaridade entre dois clusters?,
iir-2009-043,ok,iir_recursive_gold_50_03,bm25,10,development,procedimental,203.357,1.0,0.2,1.0,0.277778,0.491149,0.333333,"41dcb33a-1a7f-45ff-9422-aae367a82f64,5fe36361-5fe1-468e-bb1b-660b07cb058d,3b650eac-2c5e-46b7-a06a-772a7728064e,43fd3e2b-3553-48c2-813d-0efca1ca7434,65326072-b72e-45b4-9ea4-d02ad7701de2,4b977714-20a7-424a-a641-3ce14eee0ef8,a1e2852e-bb14-4b7a-b3c8-ca6a2fa5dbda,b548079c-c730-4d3b-99ae-2112907364c1,7530a66c-4106-4041-b388-6fdbd3845c48,af346db0-df6b-49e9-bd07-be551f41908e","7530a66c-4106-4041-b388-6fdbd3845c48,3b650eac-2c5e-46b7-a06a-772a7728064e","{""7530a66c-4106-4041-b388-6fdbd3845c48"": 2.0, ""3b650eac-2c5e-46b7-a06a-772a7728064e"": 2.0}",Como a SVD produz uma aproximação de baixo posto da matriz termo-documento?,
iir-2009-043,ok,iir_recursive_gold_50_03,dense,10,development,procedimental,203.035,1.0,0.2,1.0,0.416667,0.570642,0.333333,"5fe36361-5fe1-468e-bb1b-660b07cb058d,41dcb33a-1a7f-45ff-9422-aae367a82f64,3b650eac-2c5e-46b7-a06a-772a7728064e,7530a66c-4106-4041-b388-6fdbd3845c48,4b977714-20a7-424a-a641-3ce14eee0ef8,af346db0-df6b-49e9-bd07-be551f41908e,ce58cd66-0e1d-426e-b404-1d580fe712ed,df67f635-c66e-493f-b90e-f750e1366e43,c53b8993-eedb-4a0f-bb1e-e3127caf901f,8e86e38f-5730-4d7f-a249-1ce64b3e2d24","7530a66c-4106-4041-b388-6fdbd3845c48,3b650eac-2c5e-46b7-a06a-772a7728064e","{""7530a66c-4106-4041-b388-6fdbd3845c48"": 2.0, ""3b650eac-2c5e-46b7-a06a-772a7728064e"": 2.0}",Como a SVD produz uma aproximação de baixo posto da matriz termo-documento?,
iir-2009-043,ok,iir_recursive_gold_50_03,hybrid,10,development,procedimental,218.04,1.0,0.2,1.0,0.366667,0.543771,0.333333,"5fe36361-5fe1-468e-bb1b-660b07cb058d,41dcb33a-1a7f-45ff-9422-aae367a82f64,3b650eac-2c5e-46b7-a06a-772a7728064e,4b977714-20a7-424a-a641-3ce14eee0ef8,7530a66c-4106-4041-b388-6fdbd3845c48,43fd3e2b-3553-48c2-813d-0efca1ca7434,af346db0-df6b-49e9-bd07-be551f41908e,65326072-b72e-45b4-9ea4-d02ad7701de2,df67f635-c66e-493f-b90e-f750e1366e43,ce58cd66-0e1d-426e-b404-1d580fe712ed","7530a66c-4106-4041-b388-6fdbd3845c48,3b650eac-2c5e-46b7-a06a-772a7728064e","{""7530a66c-4106-4041-b388-6fdbd3845c48"": 2.0, ""3b650eac-2c5e-46b7-a06a-772a7728064e"": 2.0}",Como a SVD produz uma aproximação de baixo posto da matriz termo-documento?,
iir-2009-044,ok,iir_recursive_gold_50_03,bm25,10,development,aplicada,203.284,1.0,0.2,1.0,0.583333,0.693426,0.5,"af346db0-df6b-49e9-bd07-be551f41908e,4b977714-20a7-424a-a641-3ce14eee0ef8,5fe36361-5fe1-468e-bb1b-660b07cb058d,cfa259fa-f131-4dc2-a4ff-46be2567c2b3,d068b1d0-25e0-4d6e-a731-c23c0afd4cc2,4d34c54e-b6c2-42fd-a384-2d46ad08c2a3,06eb116c-3ef5-42b3-a2d9-284e6d92e03d,fb05060f-f228-48d3-9018-d4903ca53818,9ab4a2a3-7e6f-4497-9687-eada54e581e6,cca7220a-650b-479b-a284-a6ea5956ec1a","5fe36361-5fe1-468e-bb1b-660b07cb058d,4b977714-20a7-424a-a641-3ce14eee0ef8","{""5fe36361-5fe1-468e-bb1b-660b07cb058d"": 2.0, ""4b977714-20a7-424a-a641-3ce14eee0ef8"": 2.0}",Como a redução de dimensionalidade no LSI pode melhorar a recuperação?,
iir-2009-044,ok,iir_recursive_gold_50_03,dense,10,development,aplicada,213.275,1.0,0.2,1.0,1.0,1.0,1.0,"4b977714-20a7-424a-a641-3ce14eee0ef8,5fe36361-5fe1-468e-bb1b-660b07cb058d,cfa259fa-f131-4dc2-a4ff-46be2567c2b3,af346db0-df6b-49e9-bd07-be551f41908e,d5df47ef-6565-4132-9844-c4e0380e56eb,90ec5254-d5d0-46b0-aecd-7c316788cef2,6d46d2dc-d660-46cc-bc63-cc341ba400d2,07a9e052-5df0-4c02-92f8-269bebde12f5,2401423a-c31d-4933-9fdd-d6a3e1e9a643,a1f8fac5-887c-43f4-ba05-b07a7cd2a64b","5fe36361-5fe1-468e-bb1b-660b07cb058d,4b977714-20a7-424a-a641-3ce14eee0ef8","{""5fe36361-5fe1-468e-bb1b-660b07cb058d"": 2.0, ""4b977714-20a7-424a-a641-3ce14eee0ef8"": 2.0}",Como a redução de dimensionalidade no LSI pode melhorar a recuperação?,
iir-2009-044,ok,iir_recursive_gold_50_03,hybrid,10,development,aplicada,203.143,1.0,0.2,1.0,0.833333,0.919721,1.0,"4b977714-20a7-424a-a641-3ce14eee0ef8,af346db0-df6b-49e9-bd07-be551f41908e,5fe36361-5fe1-468e-bb1b-660b07cb058d,cfa259fa-f131-4dc2-a4ff-46be2567c2b3,d068b1d0-25e0-4d6e-a731-c23c0afd4cc2,d5df47ef-6565-4132-9844-c4e0380e56eb,90ec5254-d5d0-46b0-aecd-7c316788cef2,4d34c54e-b6c2-42fd-a384-2d46ad08c2a3,3b650eac-2c5e-46b7-a06a-772a7728064e,6d46d2dc-d660-46cc-bc63-cc341ba400d2","5fe36361-5fe1-468e-bb1b-660b07cb058d,4b977714-20a7-424a-a641-3ce14eee0ef8","{""5fe36361-5fe1-468e-bb1b-660b07cb058d"": 2.0, ""4b977714-20a7-424a-a641-3ce14eee0ef8"": 2.0}",Como a redução de dimensionalidade no LSI pode melhorar a recuperação?,
iir-2009-045,ok,iir_recursive_gold_50_03,bm25,10,development,aplicada,205.221,1.0,0.1,1.0,1.0,1.0,1.0,"6ecada09-dd08-4009-b3fb-b0e4198d4c14,ac3ab47d-36cc-4831-8721-d9fe769495f7,f8741510-85b8-4dbb-b215-3b7ff972f1e0,4ec76026-fbf6-4986-871e-136e43b89605,c0b3153e-87f3-412b-a9d6-581a71daa243,485a163f-95a8-4b36-8db9-7405ed147689,625dd0d3-bfc7-4309-873f-07bcb7bad921,e23f5050-4eb2-4d3f-99d5-a545985ba97e,57fd9e25-324c-40d3-b6b0-725958dc4418,e7cd6597-29d7-4493-b92b-4e03df88d2ce",6ecada09-dd08-4009-b3fb-b0e4198d4c14,"{""6ecada09-dd08-4009-b3fb-b0e4198d4c14"": 2.0}",O que é spam em busca na Web e qual objetivo ele persegue?,
iir-2009-045,ok,iir_recursive_gold_50_03,dense,10,development,aplicada,202.713,1.0,0.1,1.0,1.0,1.0,1.0,"6ecada09-dd08-4009-b3fb-b0e4198d4c14,ac3ab47d-36cc-4831-8721-d9fe769495f7,f8741510-85b8-4dbb-b215-3b7ff972f1e0,625dd0d3-bfc7-4309-873f-07bcb7bad921,93fd75a6-2d62-4d5d-be98-f434ad14469d,bf57944a-22c8-436b-b2ef-9b59bfe2ed64,5dffa4ed-d9a9-4980-b91a-fa0600af3547,17226240-3412-4709-ada7-e5ad9f590e01,6216f8d3-7757-44a6-bcb7-e4c21512129d,485a163f-95a8-4b36-8db9-7405ed147689",6ecada09-dd08-4009-b3fb-b0e4198d4c14,"{""6ecada09-dd08-4009-b3fb-b0e4198d4c14"": 2.0}",O que é spam em busca na Web e qual objetivo ele persegue?,
iir-2009-045,ok,iir_recursive_gold_50_03,hybrid,10,development,aplicada,204.214,1.0,0.1,1.0,1.0,1.0,1.0,"6ecada09-dd08-4009-b3fb-b0e4198d4c14,ac3ab47d-36cc-4831-8721-d9fe769495f7,f8741510-85b8-4dbb-b215-3b7ff972f1e0,625dd0d3-bfc7-4309-873f-07bcb7bad921,c0b3153e-87f3-412b-a9d6-581a71daa243,485a163f-95a8-4b36-8db9-7405ed147689,93fd75a6-2d62-4d5d-be98-f434ad14469d,4ec76026-fbf6-4986-871e-136e43b89605,bf57944a-22c8-436b-b2ef-9b59bfe2ed64,6216f8d3-7757-44a6-bcb7-e4c21512129d",6ecada09-dd08-4009-b3fb-b0e4198d4c14,"{""6ecada09-dd08-4009-b3fb-b0e4198d4c14"": 2.0}",O que é spam em busca na Web e qual objetivo ele persegue?,
iir-2009-046,ok,iir_recursive_gold_50_03,bm25,10,development,aplicada,209.189,1.0,0.2,1.0,0.583333,0.693426,0.5,"df48b0e2-5013-4cbf-8020-1993b87436a4,11c26a63-87a9-4ce7-848b-2d9b96b1b838,e7404126-e54f-49cd-9ebe-3c705b7f5562,07ab94f1-8def-4aca-988d-ffba812cf09d,51d5a0f2-b4ff-457c-98cd-94810513c93f,46497fa5-41d2-4c25-aa5d-8aab1e36dfcf,2279aee3-9e8e-40b8-bc89-17054e6956e8,084e7b30-6c7e-4be4-9b10-fa7af5cd9fa2,c9d168f1-f03f-4fd4-93ba-f2bae0cba532,7e8658d3-f85e-4d73-9c0a-7420f20fca84","11c26a63-87a9-4ce7-848b-2d9b96b1b838,e7404126-e54f-49cd-9ebe-3c705b7f5562","{""11c26a63-87a9-4ce7-848b-2d9b96b1b838"": 2.0, ""e7404126-e54f-49cd-9ebe-3c705b7f5562"": 2.0}",Como shingles e coeficiente de Jaccard identificam páginas quase duplicadas?,
iir-2009-046,ok,iir_recursive_gold_50_03,dense,10,development,aplicada,209.05,1.0,0.2,1.0,1.0,1.0,1.0,"11c26a63-87a9-4ce7-848b-2d9b96b1b838,e7404126-e54f-49cd-9ebe-3c705b7f5562,07ab94f1-8def-4aca-988d-ffba812cf09d,df48b0e2-5013-4cbf-8020-1993b87436a4,51d5a0f2-b4ff-457c-98cd-94810513c93f,d9d0f2a8-4f53-48af-8af9-a70ff975c594,46497fa5-41d2-4c25-aa5d-8aab1e36dfcf,f69d18e3-9d05-45ac-90d2-8e64bdc9c608,d519939b-3c7e-43f5-acb5-c10c60cca7ed,5dffa4ed-d9a9-4980-b91a-fa0600af3547","11c26a63-87a9-4ce7-848b-2d9b96b1b838,e7404126-e54f-49cd-9ebe-3c705b7f5562","{""11c26a63-87a9-4ce7-848b-2d9b96b1b838"": 2.0, ""e7404126-e54f-49cd-9ebe-3c705b7f5562"": 2.0}",Como shingles e coeficiente de Jaccard identificam páginas quase duplicadas?,
iir-2009-046,ok,iir_recursive_gold_50_03,hybrid,10,development,aplicada,210.171,1.0,0.2,1.0,0.833333,0.919721,1.0,"11c26a63-87a9-4ce7-848b-2d9b96b1b838,df48b0e2-5013-4cbf-8020-1993b87436a4,e7404126-e54f-49cd-9ebe-3c705b7f5562,07ab94f1-8def-4aca-988d-ffba812cf09d,51d5a0f2-b4ff-457c-98cd-94810513c93f,46497fa5-41d2-4c25-aa5d-8aab1e36dfcf,d9d0f2a8-4f53-48af-8af9-a70ff975c594,7e8658d3-f85e-4d73-9c0a-7420f20fca84,c9d168f1-f03f-4fd4-93ba-f2bae0cba532,2279aee3-9e8e-40b8-bc89-17054e6956e8","11c26a63-87a9-4ce7-848b-2d9b96b1b838,e7404126-e54f-49cd-9ebe-3c705b7f5562","{""11c26a63-87a9-4ce7-848b-2d9b96b1b838"": 2.0, ""e7404126-e54f-49cd-9ebe-3c705b7f5562"": 2.0}",Como shingles e coeficiente de Jaccard identificam páginas quase duplicadas?,
iir-2009-047,ok,iir_recursive_gold_50_03,bm25,10,development,aplicada,201.352,1.0,0.1,1.0,1.0,1.0,1.0,"bf57944a-22c8-436b-b2ef-9b59bfe2ed64,2279aee3-9e8e-40b8-bc89-17054e6956e8,f1823fd6-4ed6-46c7-963e-559d202b2314,084e7b30-6c7e-4be4-9b10-fa7af5cd9fa2,07ab94f1-8def-4aca-988d-ffba812cf09d,66be991c-90e4-40b4-aeee-2ebf8a746b57,e2bc1083-453a-4018-a0a9-950fbe584bdf,ef19c75b-e0de-414b-b650-c4fb8327797e,bda868b4-71ad-4e7c-b8fa-35933db412ba,a1e2852e-bb14-4b7a-b3c8-ca6a2fa5dbda",bf57944a-22c8-436b-b2ef-9b59bfe2ed64,"{""bf57944a-22c8-436b-b2ef-9b59bfe2ed64"": 2.0}",Que problemas de robustez e polidez um crawler precisa enfrentar?,
iir-2009-047,ok,iir_recursive_gold_50_03,dense,10,development,aplicada,200.068,1.0,0.1,1.0,1.0,1.0,1.0,"bf57944a-22c8-436b-b2ef-9b59bfe2ed64,f1823fd6-4ed6-46c7-963e-559d202b2314,66be991c-90e4-40b4-aeee-2ebf8a746b57,2279aee3-9e8e-40b8-bc89-17054e6956e8,084e7b30-6c7e-4be4-9b10-fa7af5cd9fa2,529980cc-c8ac-4a57-bd80-28000145d395,ef19c75b-e0de-414b-b650-c4fb8327797e,fb7f8e16-4062-4918-b377-c76715492230,07ab94f1-8def-4aca-988d-ffba812cf09d,edb38e9d-fa75-47bb-add7-1c21019acd0c",bf57944a-22c8-436b-b2ef-9b59bfe2ed64,"{""bf57944a-22c8-436b-b2ef-9b59bfe2ed64"": 2.0}",Que problemas de robustez e polidez um crawler precisa enfrentar?,
iir-2009-047,ok,iir_recursive_gold_50_03,hybrid,10,development,aplicada,199.834,1.0,0.1,1.0,1.0,1.0,1.0,"bf57944a-22c8-436b-b2ef-9b59bfe2ed64,f1823fd6-4ed6-46c7-963e-559d202b2314,2279aee3-9e8e-40b8-bc89-17054e6956e8,66be991c-90e4-40b4-aeee-2ebf8a746b57,084e7b30-6c7e-4be4-9b10-fa7af5cd9fa2,07ab94f1-8def-4aca-988d-ffba812cf09d,ef19c75b-e0de-414b-b650-c4fb8327797e,529980cc-c8ac-4a57-bd80-28000145d395,fb7f8e16-4062-4918-b377-c76715492230,e2bc1083-453a-4018-a0a9-950fbe584bdf",bf57944a-22c8-436b-b2ef-9b59bfe2ed64,"{""bf57944a-22c8-436b-b2ef-9b59bfe2ed64"": 2.0}",Que problemas de robustez e polidez um crawler precisa enfrentar?,
iir-2009-048,ok,iir_recursive_gold_50_03,bm25,10,development,procedimental,210.652,1.0,0.1,1.0,0.333333,0.5,0.333333,"f1823fd6-4ed6-46c7-963e-559d202b2314,2279aee3-9e8e-40b8-bc89-17054e6956e8,ef19c75b-e0de-414b-b650-c4fb8327797e,bf57944a-22c8-436b-b2ef-9b59bfe2ed64,e2bc1083-453a-4018-a0a9-950fbe584bdf,edb38e9d-fa75-47bb-add7-1c21019acd0c,66be991c-90e4-40b4-aeee-2ebf8a746b57,529980cc-c8ac-4a57-bd80-28000145d395,084e7b30-6c7e-4be4-9b10-fa7af5cd9fa2,07ab94f1-8def-4aca-988d-ffba812cf09d",ef19c75b-e0de-414b-b650-c4fb8327797e,"{""ef19c75b-e0de-414b-b650-c4fb8327797e"": 2.0}",Quais critérios devem controlar a ordem de URLs na frontier de um crawler?,
iir-2009-048,ok,iir_recursive_gold_50_03,dense,10,development,procedimental,209.709,1.0,0.1,1.0,1.0,1.0,1.0,"ef19c75b-e0de-414b-b650-c4fb8327797e,edb38e9d-fa75-47bb-add7-1c21019acd0c,2279aee3-9e8e-40b8-bc89-17054e6956e8,f1823fd6-4ed6-46c7-963e-559d202b2314,e2bc1083-453a-4018-a0a9-950fbe584bdf,66be991c-90e4-40b4-aeee-2ebf8a746b57,bf57944a-22c8-436b-b2ef-9b59bfe2ed64,084e7b30-6c7e-4be4-9b10-fa7af5cd9fa2,529980cc-c8ac-4a57-bd80-28000145d395,fb7f8e16-4062-4918-b377-c76715492230",ef19c75b-e0de-414b-b650-c4fb8327797e,"{""ef19c75b-e0de-414b-b650-c4fb8327797e"": 2.0}",Quais critérios devem controlar a ordem de URLs na frontier de um crawler?,
iir-2009-048,ok,iir_recursive_gold_50_03,hybrid,10,development,procedimental,219.554,1.0,0.1,1.0,1.0,1.0,1.0,"ef19c75b-e0de-414b-b650-c4fb8327797e,f1823fd6-4ed6-46c7-963e-559d202b2314,2279aee3-9e8e-40b8-bc89-17054e6956e8,edb38e9d-fa75-47bb-add7-1c21019acd0c,e2bc1083-453a-4018-a0a9-950fbe584bdf,bf57944a-22c8-436b-b2ef-9b59bfe2ed64,66be991c-90e4-40b4-aeee-2ebf8a746b57,529980cc-c8ac-4a57-bd80-28000145d395,084e7b30-6c7e-4be4-9b10-fa7af5cd9fa2,07ab94f1-8def-4aca-988d-ffba812cf09d",ef19c75b-e0de-414b-b650-c4fb8327797e,"{""ef19c75b-e0de-414b-b650-c4fb8327797e"": 2.0}",Quais critérios devem controlar a ordem de URLs na frontier de um crawler?,
iir-2009-049,ok,iir_recursive_gold_50_03,bm25,10,development,conceitual,211.722,1.0,0.2,1.0,0.416667,0.570642,0.333333,"625dd0d3-bfc7-4309-873f-07bcb7bad921,c8cd1a76-662c-43c1-845c-21f5cce4e748,89770f74-f448-45e9-b048-712c962a2530,e23f5050-4eb2-4d3f-99d5-a545985ba97e,f0986e8c-0165-47b2-be99-ec0594c97192,1d5f314a-ea16-4af9-ac5f-e51e22d02a5b,b9622e16-85bf-429c-96c2-1079f5566026,f61dd4f1-aee2-40f9-bcd6-161986570539,3aa0d249-825d-4700-a086-ec9d75fa8d36,edb38e9d-fa75-47bb-add7-1c21019acd0c","e23f5050-4eb2-4d3f-99d5-a545985ba97e,89770f74-f448-45e9-b048-712c962a2530","{""e23f5050-4eb2-4d3f-99d5-a545985ba97e"": 2.0, ""89770f74-f448-45e9-b048-712c962a2530"": 2.0}",Por que anchor text e hyperlinks podem ajudar no ranqueamento de páginas?,
iir-2009-049,ok,iir_recursive_gold_50_03,dense,10,development,conceitual,213.833,1.0,0.1,0.5,0.25,0.386853,0.5,"625dd0d3-bfc7-4309-873f-07bcb7bad921,89770f74-f448-45e9-b048-712c962a2530,17226240-3412-4709-ada7-e5ad9f590e01,ac3ab47d-36cc-4831-8721-d9fe769495f7,f0986e8c-0165-47b2-be99-ec0594c97192,c0b3153e-87f3-412b-a9d6-581a71daa243,bbedae0d-132b-4b88-adc8-18a8048bcebb,bd1d7538-301d-406b-8661-8957c3d4c8d4,7218cf0d-227a-4c08-8d58-5acee31d9012,f61dd4f1-aee2-40f9-bcd6-161986570539","e23f5050-4eb2-4d3f-99d5-a545985ba97e,89770f74-f448-45e9-b048-712c962a2530","{""e23f5050-4eb2-4d3f-99d5-a545985ba97e"": 2.0, ""89770f74-f448-45e9-b048-712c962a2530"": 2.0}",Por que anchor text e hyperlinks podem ajudar no ranqueamento de páginas?,
iir-2009-049,ok,iir_recursive_gold_50_03,hybrid,10,development,conceitual,209.653,1.0,0.2,1.0,0.416667,0.60526,0.5,"625dd0d3-bfc7-4309-873f-07bcb7bad921,89770f74-f448-45e9-b048-712c962a2530,c8cd1a76-662c-43c1-845c-21f5cce4e748,f0986e8c-0165-47b2-be99-ec0594c97192,17226240-3412-4709-ada7-e5ad9f590e01,e23f5050-4eb2-4d3f-99d5-a545985ba97e,f61dd4f1-aee2-40f9-bcd6-161986570539,ac3ab47d-36cc-4831-8721-d9fe769495f7,c0b3153e-87f3-412b-a9d6-581a71daa243,1d5f314a-ea16-4af9-ac5f-e51e22d02a5b","e23f5050-4eb2-4d3f-99d5-a545985ba97e,89770f74-f448-45e9-b048-712c962a2530","{""e23f5050-4eb2-4d3f-99d5-a545985ba97e"": 2.0, ""89770f74-f448-45e9-b048-712c962a2530"": 2.0}",Por que anchor text e hyperlinks podem ajudar no ranqueamento de páginas?,
iir-2009-050,ok,iir_recursive_gold_50_03,bm25,10,development,comparativa,211.749,1.0,0.2,1.0,0.211111,0.421773,0.2,"f0986e8c-0165-47b2-be99-ec0594c97192,bd1d7538-301d-406b-8661-8957c3d4c8d4,6c4fad9b-2b7c-4d51-9d7b-cff102bbca28,2dc23460-23d7-4af1-84b6-7d62f31db80d,625dd0d3-bfc7-4309-873f-07bcb7bad921,e23f5050-4eb2-4d3f-99d5-a545985ba97e,d654705d-9f1f-4cfa-956d-46e127cd41b1,cf9c3150-da93-4625-b5ac-166ec1cee489,83515281-9a84-4d24-8b29-3c6f5a881105,0301b36e-c380-4090-8a6d-0eb0f15e0854","625dd0d3-bfc7-4309-873f-07bcb7bad921,83515281-9a84-4d24-8b29-3c6f5a881105","{""625dd0d3-bfc7-4309-873f-07bcb7bad921"": 2.0, ""83515281-9a84-4d24-8b29-3c6f5a881105"": 2.0}",Como PageRank e HITS diferem na análise de links?,
iir-2009-050,ok,iir_recursive_gold_50_03,dense,10,development,comparativa,203.753,1.0,0.1,0.5,0.083333,0.218407,0.166667,"f0986e8c-0165-47b2-be99-ec0594c97192,bd1d7538-301d-406b-8661-8957c3d4c8d4,f61dd4f1-aee2-40f9-bcd6-161986570539,e23f5050-4eb2-4d3f-99d5-a545985ba97e,89770f74-f448-45e9-b048-712c962a2530,83515281-9a84-4d24-8b29-3c6f5a881105,2dc23460-23d7-4af1-84b6-7d62f31db80d,7b7dc94e-3ce8-421f-97e2-af40ff7dc759,93fd75a6-2d62-4d5d-be98-f434ad14469d,9b320b80-25a1-4944-97fa-2d61b7d8f5dc","625dd0d3-bfc7-4309-873f-07bcb7bad921,83515281-9a84-4d24-8b29-3c6f5a881105","{""625dd0d3-bfc7-4309-873f-07bcb7bad921"": 2.0, ""83515281-9a84-4d24-8b29-3c6f5a881105"": 2.0}",Como PageRank e HITS diferem na análise de links?,
